tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
237561	Candida albicans SC5314	3641061	0	discontinued	CaO19.11317	CaO19.11317	similar to S. cerevisiae YGR001C	similar to S. cerevisiae YGR001C|hypothetical protein		4							
237561	Candida albicans SC5314	3641060	0	discontinued	CaO19.11307	CaO19.11307	similar to S. cerevisiae YKR100C	similar to S. cerevisiae YKR100C|hypothetical protein		4							
237561	Candida albicans SC5314	3641059	0	discontinued	RCE1	CaO19.11306	ras and a-factor terminal proteolysis	ras and a-factor terminal proteolysis|hypothetical protein		4							
237561	Candida albicans SC5314	3641058	0	discontinued	ZDS1	CaO19.11304	similar to S. cerevisiae ZDS1 (YMR273C) and ZDS2 (YMR273C) related proteins involved in cell polarity, aging and chromatin silencing	similar to S. cerevisiae ZDS1 (YMR273C) and ZDS2 (YMR273C) related proteins involved in cell polarity, aging and chromatin silencing|potential regulator of cell polarity		4							
237561	Candida albicans SC5314	3641057	0	discontinued	SCS7	CaO19.11303	likely fatty acid hydroxylase similar to S. cerevisiae SCS7 (YMR272C) ER very long chain fatty acid hydroxylase	likely fatty acid hydroxylase similar to S. cerevisiae SCS7 (YMR272C) ER very long chain fatty acid hydroxylase|likely fatty acid hydroxylase Scs7p		4							
237561	Candida albicans SC5314	3641056	0	discontinued	CaO19.11302	CaO19.11302	hypothetical protein			4							
237561	Candida albicans SC5314	3641055	0	discontinued	CTN2	CaO19.11301	Cirt2 putative transposase	Cirt2 putative transposase		4							
237561	Candida albicans SC5314	3641054	0	discontinued	CaO19.11300	CaO19.11300	hypothetical protein			4							
237561	Candida albicans SC5314	3641053	0	discontinued	CaO19.11299	CaO19.11299	hypothetical protein			4							
237561	Candida albicans SC5314	3641052	0	discontinued	CaO19.11289	CaO19.11289	hypothetical protein			4							
237561	Candida albicans SC5314	3641051	0	discontinued	CaO19.11288	CaO19.11288	hypothetical protein			4							
237561	Candida albicans SC5314	3641050	0	discontinued	CaO19.11287	CaO19.11287	similar to S. pombe SPAC12B10.13 and to S. cerevisiae GID8 (YMR135C) negative regulator of gluconeogenesis	similar to S. pombe SPAC12B10.13 and to S. cerevisiae GID8 (YMR135C) negative regulator of gluconeogenesis|hypothetical protein		4							
237561	Candida albicans SC5314	3641049	0	discontinued	CaO19.11286	CaO19.11286	hypothetical protein			4							
237561	Candida albicans SC5314	3641048	0	discontinued	CaO19.11285	CaO19.11285	similar to S. cerevisiae YMR134W, involved in iron ion homeostasis	similar to S. cerevisiae YMR134W, involved in iron ion homeostasis|potential iron ion homeostasis protein		4							
237561	Candida albicans SC5314	3641047	0	discontinued	MNN24	CaO19.11284	possible mannosyltransferase; one of six C. albicans genes similar to S. cerevisiae Golgi mannosyltransferase MNN2 (YBR015C)	possible mannosyltransferase|one of six C. albicans genes similar to S. cerevisiae Golgi mannosyltransferase MNN2 (YBR015C)|hypothetical protein		4							
237561	Candida albicans SC5314	3641046	0	discontinued	PMT6	CaO19.11283	similar to dolichyl-P-mannose:protein mannosyltransferase involved in mannosylation of serine and threonine residues	similar to dolichyl-P-mannose:protein mannosyltransferase involved in mannosylation of serine and threonine residues|hypothetical protein		4							
237561	Candida albicans SC5314	3641045	0	discontinued	CaO19.11282	CaO19.11282	hypothetical protein			4							
237561	Candida albicans SC5314	3641044	0	discontinued	CaO19.11328	CaO19.11328	hypothetical protein			4							
237561	Candida albicans SC5314	3641043	0	discontinued	LYS4	CaO19.11327	aconitase family protein similar to S. cerevisiae LYS4 (YDR234W) mitochondrial homoaconitase	aconitase family protein similar to S. cerevisiae LYS4 (YDR234W) mitochondrial homoaconitase|potential homoaconitase		4							
237561	Candida albicans SC5314	3641042	0	discontinued	CaO19.11326	CaO19.11326	potential MIZ zinc finger domain	potential MIZ zinc finger domain|hypothetical protein		4							
237561	Candida albicans SC5314	3641041	0	discontinued	MRP8	CaO19.11325	similar to S. cerevisiae MRP8 (YKL142W) mitochondrial ribosome small subunit protein	similar to S. cerevisiae MRP8 (YKL142W) mitochondrial ribosome small subunit protein|likely mitochondrial ribosomal protein MRP8p		4							
237561	Candida albicans SC5314	3641040	0	discontinued	RTS2	CaO19.11298	potential zinc finger  protein similar to S. cerevisiae RTS2 (YOR077W)	potential zinc finger  protein similar to S. cerevisiae RTS2 (YOR077W)|potential zinc finger protein		4							
237561	Candida albicans SC5314	3641039	0	discontinued	CaO19.11297	CaO19.11297	hypothetical protein			4							
237561	Candida albicans SC5314	3641038	0	discontinued	UBP7	CaO19.11296	Ubiquitin-specific protease	Ubiquitin-specific protease|hypothetical protein		4							
237561	Candida albicans SC5314	3641037	0	discontinued	CaO19.11295	CaO19.11295	C terminal fragment of one of three potential Endonuclease/Exonuclease/Phosphatase genes similar to N. crassa NCU05341.1	C terminal fragment of one of three potential Endonuclease/Exonuclease/Phosphatase genes similar to N. crassa NCU05341.1|potential Endonuclease/Exonuclease/Phosphatase fragment		4							
237561	Candida albicans SC5314	3641036	0	discontinued	EEP3	CaO19.11294	N terminal fragment of one of three potential Endonuclease/Exonuclease/Phosphatase genes similar to N. crassa NCU05341.1	N terminal fragment of one of three potential Endonuclease/Exonuclease/Phosphatase genes similar to N. crassa NCU05341.1|potential Endonuclease/Exonuclease/Phosphatase fragment		4							
237561	Candida albicans SC5314	3641035	0	discontinued	SSZ1	CaO19.11293	Pleiotropic drug resistance (PDR)	Pleiotropic drug resistance (PDR)|hypothetical protein		4							
237561	Candida albicans SC5314	3641034	0	discontinued	GYP1	CaO19.11292	Gtpase activating protein for Ypt1p	Gtpase activating protein for Ypt1p|hypothetical protein		4							
237561	Candida albicans SC5314	3641033	0	discontinued	MTD1	CaO19.11291	5,10-methylenetetrahydrafolate dehydrogenase	5,10-methylenetetrahydrafolate dehydrogenase|hypothetical protein		4							
237561	Candida albicans SC5314	3641032	0	discontinued	CaO19.11290	CaO19.11290	regulates histidine and adenine biosynthesis	regulates histidine and adenine biosynthesis|hypothetical protein		4							
237561	Candida albicans SC5314	3641031	0	discontinued	PPG1	CaO19.11256	Protein serine/threonine phosphatase	Protein serine/threonine phosphatase|hypothetical protein		4							
237561	Candida albicans SC5314	3641030	0	discontinued	CaO19.11255	CaO19.11255	weak similarity to ribonuclease III; possible dsRNA binding protein	weak similarity to ribonuclease III|possible dsRNA binding protein		4							
237561	Candida albicans SC5314	3641029	0	discontinued	ARG8	CaO19.11254	Acetylornithine aminotransferase; allelic to possible fragments CaP19.3770 and CaP19.3771	Acetylornithine aminotransferase|allelic to possible fragments CaP19.3770 and CaP19.3771|hypothetical protein		4							
237561	Candida albicans SC5314	3641028	0	discontinued	ZRG17	CaO19.11253	similar to S. cerevisiae Zn-regulated gene ZRG17 (YNR039C) involved in zinc ion uptake; potential membrane protein	similar to S. cerevisiae Zn-regulated gene ZRG17 (YNR039C) involved in zinc ion uptake|potential membrane protein|potential zinc-regulated gene		4							
237561	Candida albicans SC5314	3641027	0	discontinued	CaO19.11252	CaO19.11252	similar to DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit	similar to DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit|hypothetical protein		4							
237561	Candida albicans SC5314	3641018	0	discontinued	CaO19.545	CaO19.545	hypothetical protein			R							
237561	Candida albicans SC5314	3641010	0	discontinued	CaO19.468	CaO19.468	hypothetical protein			R							
237561	Candida albicans SC5314	3641007	0	discontinued	CaO19.463	CaO19.463	hypothetical protein			R							
237561	Candida albicans SC5314	3641006	0	discontinued	PRP123	CaO19.462	similar to N terminus of S. cerevisiae PRP12 (YMR302C) exonuclease implicated in maturation of pre-rRNA and mitochondrial maintenance; end of contig	similar to N terminus of S. cerevisiae PRP12 (YMR302C) exonuclease implicated in maturation of pre-rRNA and mitochondrial maintenance|end of contig|potential exonuclease fragment		R							
237561	Candida albicans SC5314	3641002	0	discontinued	CaO19.525	CaO19.525	hypothetical protein			R							
237561	Candida albicans SC5314	3641000	0	discontinued	CaO19.523	CaO19.523	low complexity orf	low complexity orf|hypothetical protein		R							
237561	Candida albicans SC5314	3640998	0	discontinued	CaO19.521	CaO19.521	hypothetical protein			R							
237561	Candida albicans SC5314	3640985	0	discontinued	CaO19.534	CaO19.534	low complexity orf with weak similarity to worm tropomyosin	low complexity orf with weak similarity to worm tropomyosin|hypothetical protein		R							
237561	Candida albicans SC5314	3640984	0	discontinued	CaO19.533	CaO19.533	hypothetical protein			R							
237561	Candida albicans SC5314	3640982	0	discontinued	CaO19.531	CaO19.531	hypothetical protein			R							
237561	Candida albicans SC5314	3640979	0	discontinued	CaO19.503	CaO19.503	hypothetical protein			R							
237561	Candida albicans SC5314	3640978	0	discontinued	CaO19.502	CaO19.502	low complexity orf	low complexity orf|hypothetical protein		R							
237561	Candida albicans SC5314	3640971	0	discontinued	CaO19.495	CaO19.495	hypothetical protein			R							
237561	Candida albicans SC5314	3640967	0	discontinued	CaO19.483	CaO19.483	similar to 353aa long hypothetical protein	similar to 353aa long hypothetical protein|hypothetical protein		R							
237561	Candida albicans SC5314	3640961	0	discontinued	CaO19.478	CaO19.478	C terminal fragment of MON1-like allelic CaP19.8109	C terminal fragment of MON1-like allelic CaP19.8109|potential homotypic vacuole fusion complex subunit Mon1p fragment		R							
237561	Candida albicans SC5314	3640959	0	discontinued	CaO19.476	CaO19.476	similar to S. cerevisiae YHR085W	similar to S. cerevisiae YHR085W|hypothetical protein		R							
237561	Candida albicans SC5314	3640958	0	discontinued	CaO19.475	CaO19.475	similar to S. cerevisiae YHR085W	similar to S. cerevisiae YHR085W|hypothetical protein		R							
237561	Candida albicans SC5314	3640955	0	discontinued	CaO19.472	CaO19.472	hypothetical protein			R							
237561	Candida albicans SC5314	3640945	0	discontinued	CaO19.546	CaO19.546	hypothetical protein			R							
237561	Candida albicans SC5314	3640942	0	discontinued	CaO19.509	CaO19.509	hypothetical protein			R							
237561	Candida albicans SC5314	3640940	0	discontinued	CaO19.507	CaO19.507	hypothetical protein			R							
237561	Candida albicans SC5314	3640936	0	discontinued	HXK2	CaO19.8176	similar to D.occidentalis hexokinase HXK which is able to phosphorylate glucose and fructose; similar to S. cerevisiae HXK2 (YGL253W)	similar to D.occidentalis hexokinase HXK which is able to phosphorylate glucose and fructose|similar to S. cerevisiae HXK2 (YGL253W)|likely hexokinase II		R							
237561	Candida albicans SC5314	3640935	0	discontinued	CaO19.8175	CaO19.8175	hypothetical protein			R							
237561	Candida albicans SC5314	3640934	0	discontinued	CaO19.8174	CaO19.8174	similar to bacterial putative iron/ascorbate oxidoreductase; Fe II, 2-oxoglutarate-dependent dioxygenases	similar to bacterial putative iron/ascorbate oxidoreductase|Fe II, 2-oxoglutarate-dependent dioxygenases|hypothetical protein		R							
237561	Candida albicans SC5314	3640933	0	discontinued	PPT2	CaO19.8173	palmitoyl protein thioesterase similar to C. elegans ppt-1 (F44C4.5)	palmitoyl protein thioesterase similar to C. elegans ppt-1 (F44C4.5)|hypothetical protein		R							
237561	Candida albicans SC5314	3640932	0	discontinued	LAP3	CaO19.8172	aminopeptidase, bleomycin resistance	aminopeptidase, bleomycin resistance|hypothetical protein		R							
237561	Candida albicans SC5314	3640931	0	discontinued	GPI2	CaO19.8171	synthesis of GlcNAc phosphotidylinositol	synthesis of GlcNAc phosphotidylinositol|hypothetical protein		R							
237561	Candida albicans SC5314	3640930	0	discontinued	CaO19.8170	CaO19.8170	similar to S. cerevisiae YBR197C	similar to S. cerevisiae YBR197C|hypothetical protein		R							
237561	Candida albicans SC5314	3640929	0	discontinued	TAF5	CaO19.8169	WD40 repeat protein similar to S. cerevisiae TAF5 (YBR198C) subunit of TFIID and SAGA complexes, involved in RNA polymerase II transcription initiation and in chromatin modification	WD40 repeat protein similar to S. cerevisiae TAF5 (YBR198C) subunit of TFIID and SAGA complexes, involved in RNA polymerase II transcription initiation and in chromatin modification|likely TFIID and SAGA complex component Taf5p		R							
237561	Candida albicans SC5314	3640928	0	discontinued	CaO19.8125	CaO19.8125	hypothetical protein			R							
237561	Candida albicans SC5314	3640927	0	discontinued	NAF1	CaO19.8124	similar to S. cerevisiae NAF1 (YNL124W) involved in box H/ACA snoRNP biogenesis	similar to S. cerevisiae NAF1 (YNL124W) involved in box H/ACA snoRNP biogenesis|hypothetical protein		R							
237561	Candida albicans SC5314	3640926	0	discontinued	RPL15	CaO19.8123	likely cytosolic ribosomal protein similar to S. cerevisiae RPL15B (YMR121C) large subunit protein L15	likely cytosolic ribosomal protein similar to S. cerevisiae RPL15B (YMR121C) large subunit protein L15|likely cytosolic ribosomal protein L15		R							
237561	Candida albicans SC5314	3640925	0	discontinued	ADE17	CaO19.8122	Bifunctional transforymlase/cyclohydrolase; purine biosynthesis	Bifunctional transforymlase/cyclohydrolase|purine biosynthesis|hypothetical protein		R							
237561	Candida albicans SC5314	3640924	0	discontinued	SEC63	CaO19.8121	DnaJ-like protein similar to S. cerevisiae SEC63 (YOR254C) signal recognition particle receptor	DnaJ-like protein similar to S. cerevisiae SEC63 (YOR254C) signal recognition particle receptor|potential signal recognition particle receptor		R							
237561	Candida albicans SC5314	3640923	0	discontinued	NAT5	CaO19.8120	potential N-acetyl tranferase (GNAT family) similar to S. cerevisiae NAT5 (YOR253W) peptide alpha-N-acetyltransferase	potential N-acetyl tranferase (GNAT family) similar to S. cerevisiae NAT5 (YOR253W) peptide alpha-N-acetyltransferase|potential peptide N-acetyl tranferase (GNAT family)		R							
237561	Candida albicans SC5314	3640922	0	discontinued	DAP1	CaO19.8119	one of three genes with similarity to S. cerevisiae putative sterol-binding protein DAP1 (YPL170W) damage response protein related to progesterone receptors	one of three genes with similarity to S. cerevisiae putative sterol-binding protein DAP1 (YPL170W) damage response protein related to progesterone receptors|potential sterol binding protein		R							
237561	Candida albicans SC5314	3640921	0	discontinued	MEX67	CaO19.8118	nuclear mRNA export	nuclear mRNA export|hypothetical protein		R							
237561	Candida albicans SC5314	3640920	0	discontinued	DIT2	CaO19.8189	potential cytochrome P450 similar to the C terminus of S. cerevisiae DIT2 (YDR402C) cytochrome P450 56 used in synthesis of  LL-dityrosine-containing precursor of the spore wall	potential cytochrome P450 similar to the C terminus of S. cerevisiae DIT2 (YDR402C) cytochrome P450 56 used in synthesis of  LL-dityrosine-containing precursor of the spore wall|potential dityrosine synthesis cytochrome P450		R							
237561	Candida albicans SC5314	3640919	0	discontinued	DTR1	CaO19.8188	similar to S. cerevisiae DTR1 (YBR180W) drug_H+ antiporter, dityrosine transporter essential for spore wall maturation	similar to S. cerevisiae DTR1 (YBR180W) drug_H+ antiporter, dityrosine transporter essential for spore wall maturation|potential dityrosine transporter		R							
237561	Candida albicans SC5314	3640918	0	discontinued	ATG22	CaO19.8187	similar to S. cerevisiae ATG22 (YCL038C) permease-like protein required for breakdown of autophagic vesicles in the vacuole	similar to S. cerevisiae ATG22 (YCL038C) permease-like protein required for breakdown of autophagic vesicles in the vacuole|potential autophagic vesicle breakdown protein Atg22		R							
237561	Candida albicans SC5314	3640917	0	discontinued	CaO19.8186	CaO19.8186	potential N terminal F box and jumonji C terminal domains similar to N. crassa NCU07419.1	potential N terminal F box and jumonji C terminal domains similar to N. crassa NCU07419.1|hypothetical protein		R							
237561	Candida albicans SC5314	3640916	0	discontinued	PDX3	CaO19.8185	pyridoxine-P-oxidase	pyridoxine-P-oxidase|hypothetical protein		R							
237561	Candida albicans SC5314	3640915	0	discontinued	ARP5	CaO19.8134	Actin-related protein involved in protein vacuolar targeting	Actin-related protein involved in protein vacuolar targeting|hypothetical protein		R							
237561	Candida albicans SC5314	3640914	0	discontinued	CaO19.8133	CaO19.8133	hypothetical protein			R							
237561	Candida albicans SC5314	3640913	0	discontinued	CaO19.8132	CaO19.8132	low complexity orf	low complexity orf|hypothetical protein		R							
237561	Candida albicans SC5314	3640912	0	discontinued	NOP2	CaO19.8131	nucleolar protein	nucleolar protein|hypothetical protein		R							
237561	Candida albicans SC5314	3640911	0	discontinued	GCD10	CaO19.8130	similar to S. cerevisiae GCD10 (YNL062C) tRNA(1-methyladenosine) methyltransferase subunit, translational repressor of GCN4	similar to S. cerevisiae GCD10 (YNL062C) tRNA(1-methyladenosine) methyltransferase subunit, translational repressor of GCN4|likely tRNA(1-methyladenosine) methyltransferase subunit Gcd10		R							
237561	Candida albicans SC5314	3640910	0	discontinued	CaO19.8129	CaO19.8129	similar to S. cerevisiae YNL063W	similar to S. cerevisiae YNL063W|hypothetical protein		R							
237561	Candida albicans SC5314	3640909	0	discontinued	NAM9	CaO19.8128	likely mitochondrial ribosomal protein similar to S. cerevisiae  NAM9 (YNL137C) small subunit protein S4	likely mitochondrial ribosomal protein similar to S. cerevisiae  NAM9 (YNL137C) small subunit protein S4|likely mitochondrial ribosomal protein S4		R							
237561	Candida albicans SC5314	3640908	0	discontinued	CaO19.8127	CaO19.8127	similar to plant KED-rich orf	similar to plant KED-rich orf|hypothetical protein		R							
237561	Candida albicans SC5314	3640907	0	discontinued	MSH1	CaO19.8126	similar to S. cerevisiae MutS Homolog involved in Mitochondrial DNA mismatch repair	similar to S. cerevisiae MutS Homolog involved in Mitochondrial DNA mismatch repair|hypothetical protein		R							
237561	Candida albicans SC5314	3640906	0	discontinued	MRPL32	CaO19.8184	similar to S. cerevisiae MRPL32 (YCR003W) mitochondrial ribosome large subunit protein	similar to S. cerevisiae MRPL32 (YCR003W) mitochondrial ribosome large subunit protein|likely mitochondrial ribosomal protein L32		R							
237561	Candida albicans SC5314	3640905	0	discontinued	CDC10	CaO19.8183	septin	septin|hypothetical protein		R							
237561	Candida albicans SC5314	3640904	0	discontinued	RAD27	CaO19.8182	similar to Flap ENdonuclease (FEN1) involved in Okazaki fragment processing	similar to Flap ENdonuclease (FEN1) involved in Okazaki fragment processing|hypothetical protein		R							
237561	Candida albicans SC5314	3640903	0	discontinued	CaO19.8181	CaO19.8181	hypothetical protein			R							
237561	Candida albicans SC5314	3640902	0	discontinued	CaO19.8180	CaO19.8180	hypothetical protein			R							
237561	Candida albicans SC5314	3640901	0	discontinued	RPR2	CaO19.8179	likely  RNase P integral subunit similar to S. cerevisiae RPR2 (YIR015W)	likely  RNase P integral subunit similar to S. cerevisiae RPR2 (YIR015W)|likely RNase P integral subunit		R							
237561	Candida albicans SC5314	3640900	0	discontinued	CaO19.8178	CaO19.8178	fumarate hydratase	fumarate hydratase|hypothetical protein		R							
237561	Candida albicans SC5314	3640899	0	discontinued	CaO19.8177	CaO19.8177	similar to S. cerevisiae YOL026C	similar to S. cerevisiae YOL026C|hypothetical protein		R							
237561	Candida albicans SC5314	3640898	0	discontinued	CaO19.8168	CaO19.8168	serine-, alanine- rich, low complexity	serine-, alanine- rich, low complexity|hypothetical protein		R							
237561	Candida albicans SC5314	3640897	0	discontinued	CaO19.8167	CaO19.8167	low complexity orf with weak similarity to worm tropomyosin	low complexity orf with weak similarity to worm tropomyosin|hypothetical protein		R							
237561	Candida albicans SC5314	3640896	0	discontinued	CaO19.8166	CaO19.8166	hypothetical protein			R							
237561	Candida albicans SC5314	3640895	0	discontinued	CaO19.8165	CaO19.8165	weak similarity to S. cerevisiae cell wall mannoprotein TIP1 (YBR067C)	weak similarity to S. cerevisiae cell wall mannoprotein TIP1 (YBR067C)|hypothetical protein		R							
237561	Candida albicans SC5314	3640894	0	discontinued	CaO19.8164	CaO19.8164	hypothetical protein			R							
237561	Candida albicans SC5314	3640893	0	discontinued	CaO19.8163	CaO19.8163	weak similarity to viral protein AMV236	weak similarity to viral protein AMV236|hypothetical protein		R							
237561	Candida albicans SC5314	3640892	0	discontinued	CaO19.8162	CaO19.8162	similar to hypothetical protein	similar to hypothetical protein|hypothetical protein		R							
237561	Candida albicans SC5314	3640891	0	discontinued	SEC26	CaO19.8161	ER-Golgi transport	ER-Golgi transport|hypothetical protein		R							
237561	Candida albicans SC5314	3640890	0	discontinued	CaO19.8160	CaO19.8160	hypothetical protein			R							
237561	Candida albicans SC5314	3640889	0	discontinued	CaO19.8142	CaO19.8142	similar to S. cerevisiae YNL129W	similar to S. cerevisiae YNL129W|hypothetical protein		R							
237561	Candida albicans SC5314	3640888	0	discontinued	GLB	CaO19.8141	similar to wheat GLU-B3 low molecular weight glutenin subunit	similar to wheat GLU-B3 low molecular weight glutenin subunit|hypothetical protein		R							
237561	Candida albicans SC5314	3640887	0	discontinued	CaO19.8140	CaO19.8140	hypothetical protein			R							
237561	Candida albicans SC5314	3640886	0	discontinued	CaO19.8139	CaO19.8139	hypothetical protein			R							
237561	Candida albicans SC5314	3640885	0	discontinued	QDR1	CaO19.8138	one of two genes similar to S. cerevisiae QDR1 (YIL120W) putative quinidine MFS-MDR transporter	one of two genes similar to S. cerevisiae QDR1 (YIL120W) putative quinidine MFS-MDR transporter|potential quinidine/multidrug transporter		R							
237561	Candida albicans SC5314	3640884	0	discontinued	CaO19.8137	CaO19.8137	hypothetical protein			R							
237561	Candida albicans SC5314	3640883	0	discontinued	YDJ1	CaO19.8136	likely heat-shock protein (DnaJ) similar to S. cerevisiae YDJ1 (YNL064C)	likely heat-shock protein (DnaJ) similar to S. cerevisiae YDJ1 (YNL064C)|probable DnaJ-like heat-shock protein		R							
237561	Candida albicans SC5314	3640882	0	discontinued	CAP001	CaO19.8135	adenylate cyclase-associated protein involved in regulation of cyclic AMP levels and filamentous growth; similar to S. cerevisiae SRV2 (YNL138W) 70 kDa adenylyl cyclase-associated protein	adenylate cyclase-associated protein involved in regulation of cyclic AMP levels and filamentous growth|similar to S. cerevisiae SRV2 (YNL138W) 70 kDa adenylyl cyclase-associated protein|hypothetical protein		R							
237561	Candida albicans SC5314	3640881	0	discontinued	MON1	CaO19.8109	SAND family protein similar to S. cerevisiae MON1 (YGL124C) subunit of Ccz1-Mon1 complex required for homotypic vacuole fusion	SAND family protein similar to S. cerevisiae MON1 (YGL124C) subunit of Ccz1-Mon1 complex required for homotypic vacuole fusion|potential homotypic vacuole fusion complex subunit Mon1p		R							
237561	Candida albicans SC5314	3640880	0	discontinued	RRF1	CaO19.8108	similar to S. cerevisiae RRF1 (YHR038W) mitochondrial translation termination and ribosome recycling factor	similar to S. cerevisiae RRF1 (YHR038W) mitochondrial translation termination and ribosome recycling factor|potential mitochondrial ribosome recycling factor		R							
237561	Candida albicans SC5314	3640879	0	discontinued	CaO19.8107	CaO19.8107	similar to S. cerevisiae YHR085W	similar to S. cerevisiae YHR085W|hypothetical protein		R							
237561	Candida albicans SC5314	3640878	0	discontinued	CaO19.8106	CaO19.8106	similar to S. cerevisiae YHR085W	similar to S. cerevisiae YHR085W|hypothetical protein		R							
237561	Candida albicans SC5314	3640877	0	discontinued	CaO19.8105	CaO19.8105	similar to S. cerevisiae YHR036W	similar to S. cerevisiae YHR036W|hypothetical protein		R							
237561	Candida albicans SC5314	3640876	0	discontinued	TPO4	CaO19.8104	potential transporter similar to S. cerevisiae TPO4 (YOR273C) plasma membrane polyamine transporter	potential transporter similar to S. cerevisiae TPO4 (YOR273C) plasma membrane polyamine transporter|potential polyamine transporter		R							
237561	Candida albicans SC5314	3640875	0	discontinued	CaO19.8103	CaO19.8103	hypothetical protein			R							
237561	Candida albicans SC5314	3640874	0	discontinued	TAF12	CaO19.8101	similar to Transcription initiation factor TFIID subunit A	similar to Transcription initiation factor TFIID subunit A|hypothetical protein		R							
237561	Candida albicans SC5314	3640873	0	discontinued	HST7	CaO19.8100	likely MAP kinase kinase that can functionally substitute for S. cerevisiae STE7 (YDL159W)	likely MAP kinase kinase that can functionally substitute for S. cerevisiae STE7 (YDL159W)|likely pheromone pathway MAP kinase kinase		R							
237561	Candida albicans SC5314	3640872	0	discontinued	NHP2	CaO19.8159	similar to S. cerevisiae NHP2 (YDL208W) nucleolar protein in H/ACA snoRNPs involved in pseudouridinylation of rRNA	similar to S. cerevisiae NHP2 (YDL208W) nucleolar protein in H/ACA snoRNPs involved in pseudouridinylation of rRNA|likely H/ACA snoRNP component		R							
237561	Candida albicans SC5314	3640871	0	discontinued	CaO19.8158	CaO19.8158	hypothetical protein			R							
237561	Candida albicans SC5314	3640870	0	discontinued	MLO2	CaO19.8157	weak similarity to S. pombe chromosome segregation protein	weak similarity to S. pombe chromosome segregation protein|hypothetical protein		R							
237561	Candida albicans SC5314	3640869	0	discontinued	CaO19.8156	CaO19.8156	N terminal fragment of allelic CaP19.523	N terminal fragment of allelic CaP19.523|hypothetical protein		R							
237561	Candida albicans SC5314	3640868	0	discontinued	CaO19.8155	CaO19.8155	C terminal fragment of allelic CaP19.523	C terminal fragment of allelic CaP19.523|hypothetical protein		R							
237561	Candida albicans SC5314	3640867	0	discontinued	PIM1	CaO19.8154	Mitochondrial protease	Mitochondrial protease|hypothetical protein		R							
237561	Candida albicans SC5314	3640866	0	discontinued	CaO19.8153	CaO19.8153	similar to D. melanogaster CG1078 gene product	similar to D. melanogaster CG1078 gene product|hypothetical protein		R							
237561	Candida albicans SC5314	3640865	0	discontinued	CaO19.8152	CaO19.8152	hypothetical protein			R							
237561	Candida albicans SC5314	3640864	0	discontinued	SPT14	CaO19.8117	glycosyl-phosphatidylinositol synthesis	glycosyl-phosphatidylinositol synthesis|hypothetical protein		R							
237561	Candida albicans SC5314	3640863	0	discontinued	NIP100	CaO19.8116	nuclear import protein	nuclear import protein|hypothetical protein		R							
237561	Candida albicans SC5314	3640862	0	discontinued	CDC31	CaO19.8115	spindle pole body duplication	spindle pole body duplication|hypothetical protein		R							
237561	Candida albicans SC5314	3640861	0	discontinued	MRPL40	CaO19.8114	similar to S. cerevisiae MRPL40 (YPL173W) mitochondrial ribosome large subunit protein	similar to S. cerevisiae MRPL40 (YPL173W) mitochondrial ribosome large subunit protein|likely mitochondrial ribosomal protein MRPL40p		R							
237561	Candida albicans SC5314	3640860	0	discontinued	CaO19.8113	CaO19.8113	similar to 353aa long hypothetical protein	similar to 353aa long hypothetical protein|hypothetical protein		R							
237561	Candida albicans SC5314	3640859	0	discontinued	RPT4	CaO19.8112	likely ATPase similar to S. cerevisiae RPT4 (YOR259C) ATPase subunit of the 19S regulatory particle of the 26S proteasome	likely ATPase similar to S. cerevisiae RPT4 (YOR259C) ATPase subunit of the 19S regulatory particle of the 26S proteasome|likely 26S proteasome regulatory particle ATPase Rpt4p		R							
237561	Candida albicans SC5314	3640858	0	discontinued	GCD1	CaO19.8111	similar to S. cerevisiae GCD1 (YOR260W) gamma subunit of eIF-2B, the guanine nucleotide exchange factor for translation initiation factor eIF2	similar to S. cerevisiae GCD1 (YOR260W) gamma subunit of eIF-2B, the guanine nucleotide exchange factor for translation initiation factor eIF2|potential guanine nucleotide exchange factor eIF-2B gamma subunit		R							
237561	Candida albicans SC5314	3640857	0	discontinued	CaO19.8110	CaO19.8110	similar to S. cerevisiae YJR056C	similar to S. cerevisiae YJR056C|hypothetical protein		R							
237561	Candida albicans SC5314	3640856	0	discontinued	CaO19.8151	CaO19.8151	similar to phosphatidylinositol-4,5-diphosphate 3-kinase	similar to phosphatidylinositol-4,5-diphosphate 3-kinase|hypothetical protein		R							
237561	Candida albicans SC5314	3640855	0	discontinued	CaO19.8150	CaO19.8150	similar to S. cerevisiae YBL025W	similar to S. cerevisiae YBL025W|hypothetical protein		R							
237561	Candida albicans SC5314	3640854	0	discontinued	NCL1	CaO19.8149	nuclear protein 1	nuclear protein 1|hypothetical protein		R							
237561	Candida albicans SC5314	3640853	0	discontinued	HAP31	CaO19.8148	one of two genes similar to S. cerevisiae HAP3 (YBL021C) histone-like transcription factor, CCAAT Binding Factor (CBF)	one of two genes similar to S. cerevisiae HAP3 (YBL021C) histone-like transcription factor, CCAAT Binding Factor (CBF)|potential histone-like transcription factor		R							
